path,sha256,dataset,hvg,graph,seed,chunk_start,chunk_end,n_rows
results_merged_3seed/hvg500/adamson__random__s42f0-10.json,f6f16490f919562639bd13c1e8f03026ea7d738372bf69d6889160d6d8546969,adamson,500,random,42,0,10,10
results_merged_3seed/hvg500/adamson__random__s42f10-20.json,7930a5f3e3c28fe069ecb2651722d848e24d9c02af3fe089420e865a2ae17f1c,adamson,500,random,42,10,20,10
results_merged_3seed/hvg500/adamson__random__s42f20-30.json,006c5e8a1e77cc640c772b6dc807831038910c018320a4691c45c777503e15f0,adamson,500,random,42,20,30,10
results_merged_3seed/hvg500/adamson__random__s42f30-40.json,39e502cadf2e4d153564df57436a64f3bc6ab5eb65c9e9d57a18ae7793105bb5,adamson,500,random,42,30,40,10
results_merged_3seed/hvg500/adamson__random__s42f40-50.json,abe3ae64ec6c7a2de5ab3c34aefadc6bd04bf4e6e2b9087b7209c4e54f6fb7da,adamson,500,random,42,40,50,10
results_merged_3seed/hvg500/adamson__random__s43f0-10.json,3e8fa4a8a3d2aab74b45c25f84e3b876f160459c57e3c7d72b1dc42f8160f6a3,adamson,500,random,43,0,10,10
results_merged_3seed/hvg500/adamson__random__s43f10-20.json,6fd5f0a8f568c39d1bba4114e74c8e06ff950e70329d476663b88212fe07f9e6,adamson,500,random,43,10,20,10
results_merged_3seed/hvg500/adamson__random__s43f20-30.json,29e223505916b6110d4f0068c2d217c9e1dc0c7d7d97b01b4b5bd34a444b57b8,adamson,500,random,43,20,30,10
results_merged_3seed/hvg500/adamson__random__s43f30-40.json,72d0243dec0f86bf04ac33758c359ffce4246f4ca54016d7b4e495231906b70b,adamson,500,random,43,30,40,10
results_merged_3seed/hvg500/adamson__random__s43f40-50.json,ca65708e3eb40ed5a583cbda93dd3b647ffe70123cdb5ead154236b739ff3eb0,adamson,500,random,43,40,50,10
results_merged_3seed/hvg500/adamson__string_ppi__s42f0-10.json,fe7a2fa4d6f998d68d26d211bb5a078017d317b5160af5bea8a811114280cb77,adamson,500,string_ppi,42,0,10,10
results_merged_3seed/hvg500/adamson__string_ppi__s42f10-20.json,6cbd025e5ba22917c193339f0191cc266c47b6c6e74aabdeadc4c709ae4090b3,adamson,500,string_ppi,42,10,20,10
results_merged_3seed/hvg500/adamson__string_ppi__s42f20-30.json,21eed18d2536cecbb1a54601aec455dd6c8f35ef9dfb80edf468a431753b4a99,adamson,500,string_ppi,42,20,30,10
results_merged_3seed/hvg500/adamson__string_ppi__s42f30-40.json,938e700f30899b21623067d438ab7d47fef680187aa5b53d977feb7ce4a8472e,adamson,500,string_ppi,42,30,40,10
results_merged_3seed/hvg500/adamson__string_ppi__s42f40-50.json,80782a883df89e590796ef3fe129a454ef869a9138bad364d7310a23cdfcde61,adamson,500,string_ppi,42,40,50,10
results_merged_3seed/hvg500/adamson__string_ppi__s43f0-10.json,981737ae5f76cacf01583be34d62280f6711a2cafb69db3e06f99fba4d43a43f,adamson,500,string_ppi,43,0,10,10
results_merged_3seed/hvg500/adamson__string_ppi__s43f10-20.json,5208ae7fa91be815c649df64d1b262a8ca71c6ce388f4036d2b201299fb4c5a6,adamson,500,string_ppi,43,10,20,10
results_merged_3seed/hvg500/adamson__string_ppi__s43f20-30.json,8fb60d4c5dbc99fca526e2a276f97fb74bb5b33106e7f110a355dbd59abe4cfa,adamson,500,string_ppi,43,20,30,10
results_merged_3seed/hvg500/adamson__string_ppi__s43f30-40.json,f3d07b9f4150ce9047e443bed385979920ffcef180dc3582402e11ffc3cc6789,adamson,500,string_ppi,43,30,40,10
results_merged_3seed/hvg500/adamson__string_ppi__s43f40-50.json,c76c1c63e72a20ea811e2af19ea5f9d87daaf85a03f8703ce7988ac04627a53a,adamson,500,string_ppi,43,40,50,10
results_merged_3seed/hvg500/norman__combined__s42f0-10.json,d84cadfbdc9ea6b32796f078d07ed8e9341c7bc7c5b84707a80a14fee2a9f567,norman,500,combined,42,0,10,10
results_merged_3seed/hvg500/norman__combined__s42f10-20.json,ffc0a8d058a8c08c19df27caa073271a731f3d0e863bee51fe94ab30c3639477,norman,500,combined,42,10,20,10
results_merged_3seed/hvg500/norman__combined__s42f20-30.json,ef45b33f057fad3c4c8000b7d896ee670cd2738bb67e2966bdff125bdde747ad,norman,500,combined,42,20,30,10
results_merged_3seed/hvg500/norman__combined__s42f30-40.json,aec875d5f9aa1cca59577097bfa7c4d5fb09447ba3d77702f06828d957c112a7,norman,500,combined,42,30,40,10
results_merged_3seed/hvg500/norman__combined__s42f40-50.json,e7838c64514297911d9203a54a88460c9141dcde4d13c1227641d7e9508bf0d9,norman,500,combined,42,40,50,10
results_merged_3seed/hvg500/norman__combined__s43f0-10.json,722a4996f56bebee0944db03fd8f6423fd7bb8889de0072a7deb39018c3cd536,norman,500,combined,43,0,10,10
results_merged_3seed/hvg500/norman__combined__s43f10-20.json,f3c517f6c1a431debef2de3e746d6b18788a1a8784421d38b9ede5a521b2c8c5,norman,500,combined,43,10,20,10
results_merged_3seed/hvg500/norman__combined__s43f20-30.json,f8d6b585512dbcbc43a43819b0641298ee9768f2c8ee042515b90f4ab0f502db,norman,500,combined,43,20,30,10
results_merged_3seed/hvg500/norman__combined__s43f30-40.json,a738930ab67629c52c2e7ada1a52ac6615bcda6531a5f8745ed862901b77df64,norman,500,combined,43,30,40,10
results_merged_3seed/hvg500/norman__combined__s43f40-50.json,7552b7efa4169272fac0a7f276678e3c9d4075b877cd586456ff7cc83a984a07,norman,500,combined,43,40,50,10
results_merged_3seed/hvg500/norman__combined__s44f0-10.json,530d65f9076d27d8e2aa674712647c029fb93856e4e0d1da5ecb17cd4c3d821d,norman,500,combined,44,0,10,10
results_merged_3seed/hvg500/norman__combined__s44f10-20.json,eda92457c964135205c3c9b0b56391fb1b6b0790ef8cab66c13fb4248c4a575c,norman,500,combined,44,10,20,10
results_merged_3seed/hvg500/norman__combined__s44f20-30.json,4453b35f4560476ed620c4f6595c7e298565a92acaabbacf7923af5808ef5eea,norman,500,combined,44,20,30,10
results_merged_3seed/hvg500/norman__combined__s44f30-40.json,21cfad3ee8019871028816834f13f4caae701e1490a5a3b395cff17405527fd8,norman,500,combined,44,30,40,10
results_merged_3seed/hvg500/norman__combined__s44f40-50.json,9ec2ae360717c7b48f75d234d9ab7957bed0367d2df1c7076053977467f0f9a2,norman,500,combined,44,40,50,10
results_merged_3seed/hvg500/norman__gene_ontology__s42f0-10.json,3847aacf1ff27e469379930effce16aa5acfe3884f1de6d0ff93999f4d57b5e0,norman,500,gene_ontology,42,0,10,10
results_merged_3seed/hvg500/norman__gene_ontology__s42f10-20.json,0bbc6a7791b7cc495c79e398956d8b2f8d47befa660aa34adc3b6487f3f6fec7,norman,500,gene_ontology,42,10,20,10
results_merged_3seed/hvg500/norman__gene_ontology__s42f20-30.json,be1ae2722c3faf1c7691e0f00a383795b9f8a1efc1e6f16a269d751f2754dca3,norman,500,gene_ontology,42,20,30,10
results_merged_3seed/hvg500/norman__gene_ontology__s42f30-40.json,59f8800987053d313995a8af245e23b37a055927590f3cac04ef04df8462e811,norman,500,gene_ontology,42,30,40,10
results_merged_3seed/hvg500/norman__gene_ontology__s42f40-50.json,4a8ca9563475681894cd62cf1b0709e98ac2d0e27e32293cd2d328679b284c68,norman,500,gene_ontology,42,40,50,10
results_merged_3seed/hvg500/norman__no_graph__s42f0-10.json,c2b446789e05c66ade5618d76d6b5966cb3f3b2296dbe24ef6d11c48bcb3c633,norman,500,no_graph,42,0,10,10
results_merged_3seed/hvg500/norman__no_graph__s42f10-20.json,01604f0fb8dcb6f16d3c8697fbc3c199ca9ceeb7dd08924ba98fe93359f8bf90,norman,500,no_graph,42,10,20,10
results_merged_3seed/hvg500/norman__no_graph__s42f20-30.json,a85aabef22a9a22b65a2a2f3e8aece89243c736f430edd1bb34d5dac60944652,norman,500,no_graph,42,20,30,10
results_merged_3seed/hvg500/norman__no_graph__s42f30-40.json,6ce401a27aa1556a63a7a9558e60e3b45d10b4bb73e425ebe515ef5d94eef7b9,norman,500,no_graph,42,30,40,10
results_merged_3seed/hvg500/norman__no_graph__s42f40-50.json,370d20ced54b6ce1c82d0741e473bfde60e5a36be9f5dcb2ed1e2447370cf2e2,norman,500,no_graph,42,40,50,10
results_merged_3seed/hvg500/norman__random__s43f0-10.json,9357ac1014c2124b2d871a1ea7d486c14388d5f1363d306c9d56702b3d54dc2a,norman,500,random,43,0,10,10
results_merged_3seed/hvg500/norman__random__s43f10-20.json,f9c3c8aa4408c1486cc1518df15dfe15cd6238c72b47fb4836284de96692069c,norman,500,random,43,10,20,10
results_merged_3seed/hvg500/norman__random__s43f20-30.json,35d0e28682bd5c91e5bc8fccae2ec173d5867a09f3b907f2bc2d23ee44b310d1,norman,500,random,43,20,30,10
results_merged_3seed/hvg500/norman__random__s43f30-40.json,6ee2a3da3045cc14f010d3672f273eaa9ad5131e05a0d3df521bfdf2d444dfa8,norman,500,random,43,30,40,10
results_merged_3seed/hvg500/norman__random__s43f40-50.json,ecd61080405c2ccc1e78619a721af662979522b3738da5a5e954cdb86d806d0f,norman,500,random,43,40,50,10
results_merged_3seed/hvg500/norman__random__s44f0-10.json,cf3f56e1e85e9d3babd4efabaa9f0e8234fd3e43d1454be3d1ba22b842303d99,norman,500,random,44,0,10,10
results_merged_3seed/hvg500/norman__random__s44f10-20.json,d350be1a7fd08847edf97b199d6bb35f749a9636545dd37f957aef1a8a80caff,norman,500,random,44,10,20,10
results_merged_3seed/hvg500/norman__random__s44f20-30.json,d3e742f8bb575e40f61bd30d0f63c99c494357b9a32f9ea9743c9f6aa670a559,norman,500,random,44,20,30,10
results_merged_3seed/hvg500/norman__random__s44f30-40.json,e823ca7c6e2bb7da2707389454ce5f3e5ddaa25df1392f34ef4d64f496e08c39,norman,500,random,44,30,40,10
results_merged_3seed/hvg500/norman__random__s44f40-50.json,826da22659d165e17d80123dfed6b98d3d4466a3f5b901c22d9daf8d974e977f,norman,500,random,44,40,50,10
results_merged_3seed/hvg500/norman__string_ppi__s43f0-10.json,8156f6a1123c68dca1d51b5615991ec387f1049192fbea71864196382198de2b,norman,500,string_ppi,43,0,10,10
results_merged_3seed/hvg500/norman__string_ppi__s43f10-20.json,26ee11bd1824636b65db604893701ad66fd878b7be6cc955b5b5db22f8f297d0,norman,500,string_ppi,43,10,20,10
results_merged_3seed/hvg500/norman__string_ppi__s43f20-30.json,3531d5ed77c654fe931b44c8297f58f59f4e4014a0dbd6df74c5751381847a75,norman,500,string_ppi,43,20,30,10
results_merged_3seed/hvg500/norman__string_ppi__s43f30-40.json,3ac1c51c11152bd643a945307c5c7e112f696d75c31b44932dec0f9e1076530b,norman,500,string_ppi,43,30,40,10
results_merged_3seed/hvg500/norman__string_ppi__s43f40-50.json,138e8e2d936fd9a5997d250ad60e2380d62be285e6c39ca820a61ce8c2b37ea4,norman,500,string_ppi,43,40,50,10
results_merged_3seed/hvg500/norman__string_ppi__s44f0-10.json,965232ae8fca99d5ff439ae22b99c68fa71a4d8142ec9153a37729bedb84fac0,norman,500,string_ppi,44,0,10,10
results_merged_3seed/hvg500/norman__string_ppi__s44f10-20.json,e6c94c4985cdb500767a72e7201ee03a582459d80a77ef90bef30e0a0f0ee85f,norman,500,string_ppi,44,10,20,10
results_merged_3seed/hvg500/norman__string_ppi__s44f20-30.json,6b8e84822ca6ac98ccd142189519e4cc9485938c7db0fd4404f6d8d6ca1f6f05,norman,500,string_ppi,44,20,30,10
results_merged_3seed/hvg500/norman__string_ppi__s44f30-40.json,f282e56d6ef2087da404c3c8b9550d65f1581f487872b1b997eb5fc825b5bcca,norman,500,string_ppi,44,30,40,10
results_merged_3seed/hvg500/norman__string_ppi__s44f40-50.json,64ca9e8e89bc473f001c6828e782e8d9812705cd3f163743d1489c8506c9170a,norman,500,string_ppi,44,40,50,10
results_merged_3seed/hvg500/replogle_k562__combined__s42f0-10.json,9422517e5593fe973566d19789cda1223d9dde8c8d86b98683912e9a3d2c7c3f,replogle_k562,500,combined,42,0,10,10
results_merged_3seed/hvg500/replogle_k562__combined__s42f10-20.json,dc390e912f708c492b41369c38768f0d7e0067f4b81ede995aea45f5706cd5d7,replogle_k562,500,combined,42,10,20,10
results_merged_3seed/hvg500/replogle_k562__combined__s42f20-30.json,eb2b7ea088826bb204288d8be1244c57f0db15a0229c1148d548bdbb9c20b7a1,replogle_k562,500,combined,42,20,30,10
results_merged_3seed/hvg500/replogle_k562__combined__s42f30-40.json,8ba472d363f8a4c2f6ed7e75f64f725a8bf2c130b517b099ae2ae5589d5d1d34,replogle_k562,500,combined,42,30,40,10
results_merged_3seed/hvg500/replogle_k562__combined__s42f40-50.json,0b3bbc3460f00dc4a6dc72f38ace51c88e1ac13f7dae31704308c07712aaa023,replogle_k562,500,combined,42,40,50,10
results_merged_3seed/hvg500/replogle_k562__combined__s43f0-10.json,65a0a0f4334d916777c454c0ca9f028d8b072351f6d050affa48b13d8de93b01,replogle_k562,500,combined,43,0,10,10
results_merged_3seed/hvg500/replogle_k562__combined__s43f10-20.json,9e6156b24f10f7d66e3873e47f99c7ea8ab21d1614be051e5fb8c50e4517ee56,replogle_k562,500,combined,43,10,20,10
results_merged_3seed/hvg500/replogle_k562__combined__s43f20-30.json,395a78eb3ce3da05d1ef6063f5f9f7aa8a5e889fa7a65d9922a792fdd8befb59,replogle_k562,500,combined,43,20,30,10
results_merged_3seed/hvg500/replogle_k562__combined__s43f30-40.json,5b3d8af33175b72435b488b5a67d50c695a1fda8aa2caecadcc901bcb1d4f584,replogle_k562,500,combined,43,30,40,10
results_merged_3seed/hvg500/replogle_k562__combined__s43f40-50.json,93626230175f87ac8d5aa5476de5913dbbd902a6f0e538e1b591a1e92b8e7910,replogle_k562,500,combined,43,40,50,10
results_merged_3seed/hvg500/replogle_k562__combined__s44f0-10.json,37bc20f89a1382710ae982006d9a5de399f90714a98e552d285da46db8159e91,replogle_k562,500,combined,44,0,10,10
results_merged_3seed/hvg500/replogle_k562__combined__s44f10-20.json,dcae7a92163a8e6440012ef60c941b0639c581f4138b50525f04f666799c7142,replogle_k562,500,combined,44,10,20,10
results_merged_3seed/hvg500/replogle_k562__combined__s44f20-30.json,57f2beab778b5c3312bfc793e526d74259f9139f8191dc8c4af3a2c27e6f7951,replogle_k562,500,combined,44,20,30,10
results_merged_3seed/hvg500/replogle_k562__combined__s44f30-40.json,8314af29a82a20a30caa84720352dd1855c695bfd64e80e9071e3308a04869c7,replogle_k562,500,combined,44,30,40,10
results_merged_3seed/hvg500/replogle_k562__combined__s44f40-50.json,bbff0aff34926b128ad38290bd5e9fe389b66bae6cedacbc98f5f988375b49cb,replogle_k562,500,combined,44,40,50,10
results_merged_3seed/hvg500/replogle_k562__gene_ontology__s42f0-10.json,89488047fe172d68d4063bd80efcaa71ae9546cb7433f1f0e836aeed1d646a4c,replogle_k562,500,gene_ontology,42,0,10,10
results_merged_3seed/hvg500/replogle_k562__gene_ontology__s42f10-20.json,bae8f0bc7011304a710cf6074d76ebb8aa80b370956a738401ae18aa92c31e1d,replogle_k562,500,gene_ontology,42,10,20,10
results_merged_3seed/hvg500/replogle_k562__gene_ontology__s43f10-20.json,362b7a056cfdc1e871b842fe39a04c4f6b23e53b91b6da7eb33c5a38ac17f370,replogle_k562,500,gene_ontology,43,10,20,10
results_merged_3seed/hvg500/replogle_k562__gene_ontology__s43f20-30.json,229c4b4ad7ebc606c638fbe310b31f0b73a1c5f9b613ba94a25badc6dbfd87a0,replogle_k562,500,gene_ontology,43,20,30,10
results_merged_3seed/hvg500/replogle_k562__gene_ontology__s43f30-40.json,966727f57fe0dc5083aaa371108f5f5051ad86aca04edca1704a32e21b36090e,replogle_k562,500,gene_ontology,43,30,40,10
results_merged_3seed/hvg500/replogle_k562__gene_ontology__s43f40-50.json,4500ba85cb240bd42bcc8d501860ace364b056a8621c8908b2efcd797fd17447,replogle_k562,500,gene_ontology,43,40,50,10
results_merged_3seed/hvg500/replogle_k562__gene_ontology__s44f0-10.json,6ab5e54698480937e8c9842bafbe6b89cc5f00a23647a6368dbedb449ade3f3d,replogle_k562,500,gene_ontology,44,0,10,10
results_merged_3seed/hvg500/replogle_k562__gene_ontology__s44f10-20.json,461c3b5cf325c74d14d09da8b715945678878bd55082f1bb03e137c672adec01,replogle_k562,500,gene_ontology,44,10,20,10
results_merged_3seed/hvg500/replogle_k562__gene_ontology__s44f20-30.json,4318bac89b86d0b50a8a95aca156cc4597544131051c2af9ced5444c0c52ece8,replogle_k562,500,gene_ontology,44,20,30,10
results_merged_3seed/hvg500/replogle_k562__gene_ontology__s44f30-40.json,f725b7e9259e5f8eb174adf5757f7e0a227bc8d47f2787d64726ba54167e8bbc,replogle_k562,500,gene_ontology,44,30,40,10
results_merged_3seed/hvg500/replogle_k562__gene_ontology__s44f40-50.json,39a164eca09a1368444c0be10cf8c093450b84b1cc69fd2123acd1aae99397d2,replogle_k562,500,gene_ontology,44,40,50,10
results_merged_3seed/hvg500/replogle_k562__no_graph__s42f0-10.json,e32959f373ecd007f0c55b6a29b6ada14f4882f5cfd61d451217bd09d8be8cc9,replogle_k562,500,no_graph,42,0,10,10
results_merged_3seed/hvg500/replogle_k562__no_graph__s42f10-20.json,6f2335ffa1b22d4355c394175abb16ef5ec9cc40c8356af17ff5417950a4abb5,replogle_k562,500,no_graph,42,10,20,10
results_merged_3seed/hvg500/replogle_k562__no_graph__s42f20-30.json,ef5a16d81cb347f8ff268480be90c676b41aead4e78ea28bf63679e6567c32ac,replogle_k562,500,no_graph,42,20,30,10
results_merged_3seed/hvg500/replogle_k562__no_graph__s42f30-40.json,e35d5b430d27619a004134ee1b1dfc380cd79d1b5cb9af71ac96a416f62ba62e,replogle_k562,500,no_graph,42,30,40,10
results_merged_3seed/hvg500/replogle_k562__no_graph__s42f40-50.json,9d532e5ca7e0a6f2a3b1f39754e9096c9000149f6e0bb32f795a020592322b1d,replogle_k562,500,no_graph,42,40,50,10
results_merged_3seed/hvg500/replogle_k562__no_graph__s43f0-10.json,d866f03a9cd804a2a3f42c449b5c2c0c1059b42fbdaca1c30be28c1db4057b63,replogle_k562,500,no_graph,43,0,10,10
results_merged_3seed/hvg500/replogle_k562__no_graph__s43f10-20.json,ea23e560ad1dcc4ec5d22d1d35d8a03e700f0d0915acb4bb92ca25f6e05f378c,replogle_k562,500,no_graph,43,10,20,10
results_merged_3seed/hvg500/replogle_k562__no_graph__s43f20-30.json,6a0de7fd44db2409845983adddd9081cacb71a21ab068502d122a1d26f55b890,replogle_k562,500,no_graph,43,20,30,10
results_merged_3seed/hvg500/replogle_k562__no_graph__s43f30-40.json,38df187af33d6948fcbfa774c3dbf02e240f2737f917f114381d8b160da4ce36,replogle_k562,500,no_graph,43,30,40,10
results_merged_3seed/hvg500/replogle_k562__no_graph__s43f40-50.json,c372907a6457adab9b83586b2d8caed9019daaafd1ffd47f86239589839b5c20,replogle_k562,500,no_graph,43,40,50,10
results_merged_3seed/hvg500/replogle_k562__no_graph__s44f0-10.json,a43af7c342eb832e70bf01fa613f5df502e951ea372496d0ceb0bd7d21e5be29,replogle_k562,500,no_graph,44,0,10,10
results_merged_3seed/hvg500/replogle_k562__no_graph__s44f10-20.json,e1f4d464f44cda6423e531303b90a600ac1ca50a6444e7975544388a0829891c,replogle_k562,500,no_graph,44,10,20,10
results_merged_3seed/hvg500/replogle_k562__no_graph__s44f20-30.json,549078343edfa79c32da9f6fc395e08623be4205040e1f6f33ba0d94eaf8cf0c,replogle_k562,500,no_graph,44,20,30,10
results_merged_3seed/hvg500/replogle_k562__no_graph__s44f30-40.json,70f34e3eb30d9b58648427ce1c9c2cbed8ffe28641bf7e4ccdc30e0df3b52be4,replogle_k562,500,no_graph,44,30,40,10
results_merged_3seed/hvg500/replogle_k562__no_graph__s44f40-50.json,7251a3fc826d92b9e6b494b241c50b07bfd6771eb29d4d402293a8223ed2d37a,replogle_k562,500,no_graph,44,40,50,10
results_merged_3seed/hvg500/replogle_k562__random__s42f0-10.json,86db1c52fad020140215f1ddfe41b7a3bff24c29c01af789c35a5417b4a3999c,replogle_k562,500,random,42,0,10,10
results_merged_3seed/hvg500/replogle_k562__random__s42f10-20.json,16683705456453a5db86aab8a97a24226bdb2bc33f33650c2877a1ad6de1e441,replogle_k562,500,random,42,10,20,10
results_merged_3seed/hvg500/replogle_k562__random__s42f20-30.json,39fe2b765a49d32080d591ed9c8a4c0573f711dd043221b3b724bb30f9cd6d1d,replogle_k562,500,random,42,20,30,10
results_merged_3seed/hvg500/replogle_k562__random__s42f30-40.json,5e247aa4926777d613522f303a22cee5210af7629eb080922345a8894345c3da,replogle_k562,500,random,42,30,40,10
results_merged_3seed/hvg500/replogle_k562__random__s42f40-50.json,24350e270050b80078c5fe313c16d53ff3b9da15460de54448c2aec196cc0ada,replogle_k562,500,random,42,40,50,10
results_merged_3seed/hvg500/replogle_k562__random__s43f0-10.json,106af387f0210338cb74745c31b95d1a022114bf83943da60ea94ba1f2758bb0,replogle_k562,500,random,43,0,10,10
results_merged_3seed/hvg500/replogle_k562__random__s43f10-20.json,3a23ed5093aeeaea4f875342f0aaea89e621d5a3f4a433044007a530ef3a4ade,replogle_k562,500,random,43,10,20,10
results_merged_3seed/hvg500/replogle_k562__random__s43f20-30.json,d25e29ff3ff6f2a09dfc4bd1db220722502e8ddcd1bc19089e63fc316687e37a,replogle_k562,500,random,43,20,30,10
results_merged_3seed/hvg500/replogle_k562__random__s43f30-40.json,8b7888bff015e5f2e90710b3b429f175a3633e73178f4d9114d39a5297d333d7,replogle_k562,500,random,43,30,40,10
results_merged_3seed/hvg500/replogle_k562__random__s43f40-50.json,f8a9809533cee41de71aba99eb785cc1e1df994f601b9bcdc57f9e08cae70b10,replogle_k562,500,random,43,40,50,10
results_merged_3seed/hvg500/replogle_k562__random__s44f0-10.json,176a8b3b5380d0f3e88b83d0db6ec15e7a6cd8f0554269398aea540e7f49ec5e,replogle_k562,500,random,44,0,10,10
results_merged_3seed/hvg500/replogle_k562__random__s44f10-20.json,3b82c6f25c49d2fbb39dfc3f9150beb8276f69b855f54778fd63ee82c5432f53,replogle_k562,500,random,44,10,20,10
results_merged_3seed/hvg500/replogle_k562__random__s44f20-30.json,fc75fa48a8744e2557c79ffb72fa8669ba7f02f6eab5c2e8dc6d446bd4edb5dc,replogle_k562,500,random,44,20,30,10
results_merged_3seed/hvg500/replogle_k562__random__s44f30-40.json,616584b82019c3aa4b1c2d765d51f25db8c3580f49d22b25cd46f23b84fa4b07,replogle_k562,500,random,44,30,40,10
results_merged_3seed/hvg500/replogle_k562__random__s44f40-50.json,e84a0531288109b690466e7c9512132b86f00bfc6e25bf0a7b4029c2aff4d25a,replogle_k562,500,random,44,40,50,10
results_merged_3seed/hvg500/replogle_k562__string_ppi__s42f0-10.json,712986d3c952edc1f4f42c2d5ee1040188af907ec18f300a32f2c215bb267e88,replogle_k562,500,string_ppi,42,0,10,10
results_merged_3seed/hvg500/replogle_k562__string_ppi__s42f10-20.json,f4f5d034609d46990cc60c64aa3ec2803de3ad9dd7a95b3c697b14650f6e53a2,replogle_k562,500,string_ppi,42,10,20,10
results_merged_3seed/hvg500/replogle_k562__string_ppi__s42f20-30.json,5807ad15a67f972e2ae67f8c440661ef77c7e8f12e392cb63ffae756544092f7,replogle_k562,500,string_ppi,42,20,30,10
results_merged_3seed/hvg500/replogle_k562__string_ppi__s42f30-40.json,816fb81a3319ba636eb068274181bdb18106cb64127cab28a143bc06b9d07b33,replogle_k562,500,string_ppi,42,30,40,10
results_merged_3seed/hvg500/replogle_k562__string_ppi__s42f40-50.json,c27ffec86b5682041038c91b238e57c1e76d532ed7184be18e3d280b8c72c9cb,replogle_k562,500,string_ppi,42,40,50,10
results_merged_3seed/hvg500/replogle_k562__string_ppi__s43f0-10.json,c4842e2aa9a2c3fdefd1c4dad945b747ac1a4f6a83414e2299cf62de0ba78a95,replogle_k562,500,string_ppi,43,0,10,10
results_merged_3seed/hvg500/replogle_k562__string_ppi__s43f10-20.json,bf656ea45786389b09f1be70a29444031d7d862c45cc6b2136f2ab0dd6503458,replogle_k562,500,string_ppi,43,10,20,10
results_merged_3seed/hvg500/replogle_k562__string_ppi__s43f20-30.json,9833549d8ab7d0d403d6578b158538f122edab6d99d3c04a85e1f6c2bb340d4b,replogle_k562,500,string_ppi,43,20,30,10
results_merged_3seed/hvg500/replogle_k562__string_ppi__s43f30-40.json,68cf2a45db66b602600158c53bbe1b6b43ffd740a4e820887daf5a6fdf2ef15f,replogle_k562,500,string_ppi,43,30,40,10
results_merged_3seed/hvg500/replogle_k562__string_ppi__s43f40-50.json,0cc7c6ef1272dd0e0696a990878beb65e0209890091d002d82b8bfb099753119,replogle_k562,500,string_ppi,43,40,50,10
results_merged_3seed/hvg500/replogle_rpe1__combined__s42f0-10.json,4447bef63f28a5d3b4e7b94ea1d8a85891ca38bdcdcafb1128ed1cd4c085c96b,replogle_rpe1,500,combined,42,0,10,10
results_merged_3seed/hvg500/replogle_rpe1__combined__s42f10-20.json,26011b171c4bd97cdea3abc2a1e112c6b0bc2a0dd6c734fa19eda2663638bbaf,replogle_rpe1,500,combined,42,10,20,10
results_merged_3seed/hvg500/replogle_rpe1__combined__s42f20-30.json,f8e78be213e6195bae81a7e7abe7fd2f73410567f3b7db1c614af0c4a1d68f05,replogle_rpe1,500,combined,42,20,30,10
results_merged_3seed/hvg500/replogle_rpe1__combined__s42f30-40.json,4483be7e3bb187b1ffd18097ba42cf0c48549f41ad747b1eca87043a0246281b,replogle_rpe1,500,combined,42,30,40,10
results_merged_3seed/hvg500/replogle_rpe1__combined__s42f40-50.json,749fc3843c882c05a2c7e974928d4869a47340dc9591761ddcf0e191ff137e48,replogle_rpe1,500,combined,42,40,50,10
results_merged_3seed/hvg500/replogle_rpe1__combined__s43f0-10.json,593eed4d8f833260978e9ea868d8e745380199c7a4ac4f1d73ba1a7d952b0f73,replogle_rpe1,500,combined,43,0,10,10
results_merged_3seed/hvg500/replogle_rpe1__combined__s43f10-20.json,183bc5e88161dc3495c7b11d2c3dde3a598eced3ce2bb0eba1542859a5e000df,replogle_rpe1,500,combined,43,10,20,10
results_merged_3seed/hvg500/replogle_rpe1__combined__s43f20-30.json,2db0e08f19a15faacee697331bf10a15345da837e815c9dd203fa9fd02a7c823,replogle_rpe1,500,combined,43,20,30,10
results_merged_3seed/hvg500/replogle_rpe1__combined__s43f30-40.json,11c5727f98fb97a230838374e630ac8f3e79879fc3d65cea107f8ab78aeff99f,replogle_rpe1,500,combined,43,30,40,10
results_merged_3seed/hvg500/replogle_rpe1__combined__s43f40-50.json,163e843e83b944ae781b6c7204f68a2b72fa3216f09ce996ccc9b9c235f77092,replogle_rpe1,500,combined,43,40,50,10
results_merged_3seed/hvg500/replogle_rpe1__combined__s44f0-10.json,8fec93a1db40f32966d888a3897053fb841684a6f37428e05025efc477bf3e22,replogle_rpe1,500,combined,44,0,10,10
results_merged_3seed/hvg500/replogle_rpe1__combined__s44f10-20.json,a1d4b85e69d302225a7ec7489da2a4a02cd194786eabc0abf7aa7a15b31bf668,replogle_rpe1,500,combined,44,10,20,10
results_merged_3seed/hvg500/replogle_rpe1__combined__s44f20-30.json,51b2f39b766c8acadc85a3ee65716643efea05ec11eef8494d3c8840a509b91e,replogle_rpe1,500,combined,44,20,30,10
results_merged_3seed/hvg500/replogle_rpe1__combined__s44f30-40.json,e81ed2177152c9e4c967ed13c0eff0120f00af7f82e43c410a33a9df5943f65e,replogle_rpe1,500,combined,44,30,40,10
results_merged_3seed/hvg500/replogle_rpe1__combined__s44f40-50.json,450731bee6719021031986a3fe100666e3ad21c6c9b40877966eff028d843fa5,replogle_rpe1,500,combined,44,40,50,10
